day,hour,weather,is_workday,flow
156,0,晴,1,343
156,1,雨,1,413
156,2,晴,1,257
156,3,晴,1,331
156,4,晴,1,360
156,5,雨,1,402
156,6,晴,1,852
156,7,晴,1,1142
156,8,晴,1,1316
156,9,晴,1,1239
156,10,晴,1,788
156,11,雨,1,664
156,12,晴,1,597
156,13,晴,1,550
156,14,晴,1,625
156,15,晴,1,578
156,16,晴,1,777
156,17,晴,1,989
156,18,晴,1,1162
156,19,晴,1,1060
156,20,雨,1,727
156,21,雨,1,604
156,22,晴,1,509
156,23,晴,1,584
157,0,雪,1,340
157,1,晴,1,423
157,2,晴,1,229
157,3,晴,1,287
157,4,雨,1,381
157,5,晴,1,394
157,6,晴,1,786
157,7,雨,1,1109
157,8,雨,1,1284
157,9,晴,1,1002
157,10,雨,1,800
157,11,晴,1,712
157,12,雨,1,514
157,13,雪,1,501
157,14,雨,1,649
157,15,晴,1,771
157,16,晴,1,681
157,17,雨,1,1190
157,18,雨,1,1186
157,19,晴,1,950
157,20,晴,1,815
157,21,雨,1,469
157,22,晴,1,492
157,23,雪,1,471
158,0,雪,1,350
158,1,雨,1,243
158,2,晴,1,228
158,3,雨,1,408
158,4,晴,1,454
158,5,晴,1,530
158,6,晴,1,664
158,7,雨,1,1067
158,8,雨,1,1479
158,9,晴,1,1050
158,10,雨,1,663
158,11,晴,1,540
158,12,晴,1,348
158,13,晴,1,361
158,14,雨,1,463
158,15,晴,1,526
158,16,晴,1,611
158,17,晴,1,1140
158,18,晴,1,1162
158,19,雨,1,1012
158,20,晴,1,720
158,21,晴,1,566
158,22,晴,1,654
158,23,晴,1,541
159,0,晴,0,249
159,1,晴,0,159
159,2,晴,0,180
159,3,雨,0,217
159,4,晴,0,225
159,5,晴,0,371
159,6,晴,0,556
159,7,晴,0,1086
159,8,晴,0,1175
159,9,晴,0,918
159,10,晴,0,695
159,11,晴,0,459
159,12,雪,0,351
159,13,晴,0,599
159,14,雪,0,371
159,15,晴,0,550
159,16,晴,0,792
159,17,晴,0,947
159,18,晴,0,1168
159,19,晴,0,994
159,20,晴,0,733
159,21,雨,0,459
159,22,晴,0,469
159,23,晴,0,429
160,0,晴,0,187
160,1,晴,0,306
160,2,雨,0,196
160,3,晴,0,376
160,4,晴,0,198
160,5,雨,0,289
160,6,晴,0,518
160,7,雪,0,952
160,8,晴,0,1335
160,9,晴,0,1146
160,10,晴,0,696
160,11,晴,0,430
160,12,晴,0,433
160,13,晴,0,335
160,14,晴,0,380
160,15,晴,0,517
160,16,晴,0,625
160,17,晴,0,944
160,18,晴,0,1145
160,19,晴,0,992
160,20,晴,0,615
160,21,晴,0,416
160,22,晴,0,460
160,23,晴,0,391
161,0,雪,1,408
161,1,晴,1,292
161,2,晴,1,315
161,3,晴,1,416
161,4,晴,1,325
161,5,雨,1,166
161,6,晴,1,851
161,7,晴,1,1147
161,8,晴,1,1260
161,9,晴,1,1260
161,10,晴,1,707
161,11,晴,1,585
161,12,雨,1,503
161,13,雪,1,367
161,14,晴,1,489
161,15,雨,1,665
161,16,晴,1,737
161,17,晴,1,1019
161,18,雨,1,1303
161,19,雨,1,942
161,20,晴,1,838
161,21,晴,1,424
161,22,晴,1,593
161,23,晴,1,394
162,0,晴,1,283
162,1,晴,1,249
162,2,雨,1,405
162,3,晴,1,352
162,4,晴,1,426
162,5,晴,1,446
162,6,晴,1,759
162,7,雨,1,1170
162,8,晴,1,1318
162,9,晴,1,1132
162,10,晴,1,755
162,11,晴,1,581
162,12,晴,1,491
162,13,晴,1,472
162,14,晴,1,521
162,15,雨,1,763
162,16,雨,1,700
162,17,晴,1,1181
162,18,晴,1,1252
162,19,晴,1,1026
162,20,晴,1,667
162,21,晴,1,454
162,22,晴,1,472
162,23,晴,1,496
163,0,雨,1,439
163,1,晴,1,425
163,2,晴,1,327
163,3,雨,1,311
163,4,雪,1,342
163,5,晴,1,434
163,6,晴,1,734
163,7,雪,1,1134
163,8,晴,1,1304
163,9,雨,1,1129
163,10,晴,1,911
163,11,晴,1,691
163,12,晴,1,549
163,13,晴,1,528
163,14,晴,1,692
163,15,雨,1,355
163,16,晴,1,835
163,17,晴,1,1250
163,18,晴,1,1173
163,19,晴,1,1070
163,20,晴,1,753
163,21,晴,1,594
163,22,晴,1,596
163,23,晴,1,629
164,0,晴,1,330
164,1,晴,1,419
164,2,晴,1,430
164,3,雪,1,327
164,4,晴,1,392
164,5,雪,1,470
164,6,晴,1,663
164,7,雨,1,1167
164,8,晴,1,1147
164,9,晴,1,1184
164,10,晴,1,820
164,11,雨,1,668
164,12,晴,1,291
164,13,晴,1,590
164,14,晴,1,591
164,15,雨,1,712
164,16,晴,1,633
164,17,晴,1,1098
164,18,晴,1,1045
164,19,雨,1,1094
164,20,晴,1,851
164,21,晴,1,512
164,22,晴,1,492
164,23,晴,1,503
165,0,晴,1,229
165,1,晴,1,392
165,2,晴,1,200
165,3,晴,1,334
165,4,晴,1,506
165,5,晴,1,450
165,6,晴,1,691
165,7,晴,1,1040
165,8,晴,1,1167
165,9,晴,1,1172
165,10,晴,1,693
165,11,雨,1,654
165,12,晴,1,528
165,13,晴,1,348
165,14,晴,1,363
165,15,雨,1,500
165,16,晴,1,743
165,17,雨,1,1144
165,18,晴,1,1237
165,19,晴,1,1100
165,20,晴,1,733
165,21,晴,1,441
165,22,晴,1,559
165,23,晴,1,508
166,0,雨,0,205
166,1,晴,0,254
166,2,晴,0,192
166,3,晴,0,196
166,4,雪,0,297
166,5,晴,0,376
166,6,晴,0,562
166,7,晴,0,1003
166,8,晴,0,1162
166,9,晴,0,1145
166,10,晴,0,760
166,11,雨,0,540
166,12,雨,0,366
166,13,晴,0,314
166,14,晴,0,350
166,15,晴,0,566
166,16,晴,0,562
166,17,晴,0,1104
166,18,晴,0,1109
166,19,雨,0,1096
166,20,晴,0,752
166,21,雨,0,322
166,22,晴,0,356
166,23,晴,0,434
167,0,晴,0,204
167,1,雨,0,300
167,2,雪,0,450
167,3,晴,0,390
167,4,晴,0,458
167,5,雪,0,288
167,6,雪,0,861
167,7,雨,0,988
167,8,晴,0,1192
167,9,晴,0,1062
167,10,雨,0,705
167,11,晴,0,618
167,12,雨,0,573
167,13,晴,0,454
167,14,晴,0,302
167,15,晴,0,609
167,16,雪,0,796
167,17,晴,0,951
167,18,晴,0,970
167,19,晴,0,812
167,20,晴,0,567
167,21,晴,0,473
167,22,晴,0,543
167,23,晴,0,487
168,0,雪,1,450
168,1,晴,1,401
168,2,雪,1,375
168,3,晴,1,374
168,4,晴,1,284
168,5,雨,1,359
168,6,晴,1,779
168,7,晴,1,1094
168,8,晴,1,1323
168,9,晴,1,1233
168,10,晴,1,719
168,11,晴,1,566
168,12,雨,1,592
168,13,晴,1,577
168,14,雪,1,547
168,15,晴,1,605
168,16,雨,1,764
168,17,晴,1,1062
168,18,雪,1,1368
168,19,晴,1,948
168,20,雪,1,757
168,21,晴,1,508
168,22,雨,1,579
168,23,雪,1,514
169,0,晴,1,324
169,1,晴,1,344
169,2,晴,1,419
169,3,晴,1,545
169,4,雨,1,351
169,5,雨,1,490
169,6,晴,1,780
169,7,晴,1,1260
169,8,雪,1,1434
169,9,晴,1,1096
169,10,晴,1,793
169,11,晴,1,508
169,12,晴,1,601
169,13,雨,1,588
169,14,晴,1,511
169,15,晴,1,642
169,16,晴,1,745
169,17,晴,1,1039
169,18,晴,1,1282
169,19,晴,1,985
169,20,晴,1,797
169,21,晴,1,526
169,22,晴,1,671
169,23,晴,1,507
170,0,雨,1,346
170,1,晴,1,342
170,2,晴,1,269
170,3,晴,1,262
170,4,晴,1,481
170,5,晴,1,370
170,6,晴,1,760
170,7,晴,1,1125
170,8,晴,1,1307
170,9,晴,1,1137
170,10,雨,1,850
170,11,雨,1,701
170,12,晴,1,520
170,13,晴,1,380
170,14,晴,1,562
170,15,雪,1,580
170,16,雨,1,735
170,17,晴,1,1008
170,18,雨,1,1333
170,19,晴,1,1047
170,20,晴,1,698
170,21,晴,1,614
170,22,晴,1,618
170,23,晴,1,424
171,0,晴,1,466
171,1,雨,1,248
171,2,晴,1,371
171,3,晴,1,423
171,4,晴,1,315
171,5,雨,1,345
171,6,晴,1,767
171,7,雨,1,1244
171,8,晴,1,1344
171,9,雪,1,1025
171,10,晴,1,952
171,11,晴,1,548
171,12,雨,1,544
171,13,雨,1,574
171,14,晴,1,580
171,15,晴,1,546
171,16,晴,1,800
171,17,晴,1,1081
171,18,雨,1,1216
171,19,雨,1,1202
171,20,晴,1,707
171,21,晴,1,503
171,22,晴,1,558
171,23,晴,1,548
172,0,雨,1,415
172,1,晴,1,265
172,2,雨,1,403
172,3,晴,1,214
172,4,晴,1,342
172,5,晴,1,297
172,6,雪,1,732
172,7,晴,1,1237
172,8,晴,1,1228
172,9,晴,1,880
172,10,晴,1,835
172,11,晴,1,442
172,12,晴,1,400
172,13,晴,1,463
172,14,晴,1,414
172,15,晴,1,576
172,16,雨,1,750
172,17,晴,1,966
172,18,晴,1,1216
172,19,晴,1,907
172,20,雪,1,934
172,21,晴,1,678
172,22,雪,1,454
172,23,雨,1,576
173,0,晴,0,282
173,1,晴,0,282
173,2,雨,0,168
173,3,晴,0,167
173,4,雨,0,198
173,5,晴,0,377
173,6,晴,0,656
173,7,晴,0,836
173,8,雪,0,1122
173,9,晴,0,1117
173,10,晴,0,613
173,11,晴,0,513
173,12,雨,0,359
173,13,雨,0,290
173,14,晴,0,516
173,15,晴,0,384
173,16,雨,0,766
173,17,雪,0,940
173,18,雪,0,1102
173,19,晴,0,1016
173,20,晴,0,713
173,21,晴,0,501
173,22,雪,0,383
173,23,晴,0,451
174,0,晴,0,316
174,1,雨,0,129
174,2,雨,0,251
174,3,晴,0,69
174,4,晴,0,304
174,5,晴,0,248
174,6,晴,0,738
174,7,晴,0,1015
174,8,晴,0,1231
174,9,雪,0,1155
174,10,晴,0,624
174,11,晴,0,478
174,12,晴,0,427
174,13,晴,0,305
174,14,晴,0,486
174,15,晴,0,592
174,16,晴,0,676
174,17,晴,0,1087
174,18,晴,0,1148
174,19,晴,0,957
174,20,晴,0,735
174,21,晴,0,465
174,22,雪,0,397
174,23,雨,0,448
175,0,晴,1,512
175,1,雨,1,278
175,2,晴,1,250
175,3,晴,1,381
175,4,晴,1,200
175,5,晴,1,403
175,6,晴,1,791
175,7,雪,1,1081
175,8,晴,1,1411
175,9,雨,1,1228
175,10,晴,1,948
175,11,晴,1,588
175,12,雨,1,531
175,13,晴,1,465
175,14,晴,1,605
175,15,雨,1,451
175,16,晴,1,728
175,17,晴,1,1140
175,18,晴,1,1188
175,19,晴,1,1003
175,20,雨,1,699
175,21,晴,1,502
175,22,晴,1,471
175,23,晴,1,540
176,0,晴,1,354
176,1,晴,1,467
176,2,雨,1,230
176,3,晴,1,299
176,4,晴,1,267
176,5,晴,1,375
176,6,晴,1,745
176,7,晴,1,1163
176,8,晴,1,1351
176,9,晴,1,1167
176,10,晴,1,865
176,11,晴,1,668
176,12,雪,1,548
176,13,雪,1,567
176,14,雨,1,492
176,15,晴,1,466
176,16,晴,1,703
176,17,晴,1,1159
176,18,晴,1,1113
176,19,晴,1,1016
176,20,晴,1,658
176,21,晴,1,650
176,22,雪,1,509
176,23,晴,1,474
177,0,晴,1,187
177,1,晴,1,350
177,2,晴,1,437
177,3,晴,1,405
177,4,晴,1,313
177,5,晴,1,361
177,6,晴,1,803
177,7,晴,1,999
177,8,雪,1,1342
177,9,雨,1,1031
177,10,晴,1,725
177,11,晴,1,513
177,12,晴,1,571
177,13,雨,1,425
177,14,晴,1,443
177,15,晴,1,697
177,16,晴,1,805
177,17,晴,1,1053
177,18,晴,1,1208
177,19,晴,1,879
177,20,晴,1,775
177,21,晴,1,677
177,22,晴,1,442
177,23,雨,1,380
178,0,雪,1,185
178,1,雨,1,255
178,2,晴,1,228
178,3,雨,1,375
178,4,晴,1,410
178,5,晴,1,484
178,6,雨,1,748
178,7,晴,1,1212
178,8,晴,1,1135
178,9,晴,1,1068
178,10,晴,1,760
178,11,晴,1,634
178,12,晴,1,394
178,13,晴,1,502
178,14,晴,1,587
178,15,晴,1,634
178,16,雨,1,706
178,17,雪,1,1078
178,18,雨,1,1155
178,19,晴,1,1002
178,20,晴,1,741
178,21,雨,1,705
178,22,雨,1,641
178,23,晴,1,573
179,0,晴,1,259
179,1,晴,1,420
179,2,雨,1,334
179,3,晴,1,395
179,4,晴,1,306
179,5,晴,1,490
179,6,晴,1,854
179,7,晴,1,1133
179,8,雪,1,1346
179,9,雨,1,1024
179,10,雪,1,838
179,11,晴,1,531
179,12,晴,1,623
179,13,晴,1,473
179,14,晴,1,389
179,15,晴,1,679
179,16,晴,1,763
179,17,雨,1,1102
179,18,晴,1,1200
179,19,晴,1,926
179,20,晴,1,729
179,21,晴,1,574
179,22,晴,1,573
179,23,晴,1,511
